Date,EWA,EWC,EWG,EWH,EWI,EWJ,EWK,EWL,EWM,EWN,EWO,EWP,EWQ,EWS,EWT,EWU,EWW,EWY,EWZ,FXI,INDA,EFA
2017-11-22,18.8148,26.3778,29.0549,22.6273,26.1838,54.6997,18.2654,31.6582,26.4022,28.7967,20.7532,28.2559,27.1621,21.3798,28.6372,28.7114,46.284,70.519,34.9536,43.086,32.186,60.9811
2017-11-24,18.8061,26.3957,29.4996,22.7307,26.5004,55.1513,18.4302,31.8651,26.2728,29.1176,21.0434,28.6187,27.5917,21.4379,28.6973,28.7665,46.1313,70.51,34.8428,42.7485,32.505,61.481
2017-11-27,18.7246,26.1704,29.3209,22.6095,26.21,54.9116,18.3434,31.6033,26.2013,28.9359,20.8235,28.5822,27.4255,21.3394,28.1227,28.6044,45.6269,68.788,34.7224,42.0605,32.367,61.1112
2017-11-28,18.8313,26.0919,29.4112,22.6095,26.2693,55.078,18.3346,31.8298,26.2973,29.0712,20.8685,28.8089,27.5217,21.4615,28.204,28.8922,45.8988,69.818,35.072,42.408,32.533,61.4614
2017-11-29,18.7246,25.9023,29.3306,22.443,26.2275,54.9681,18.2312,31.6033,26.2405,28.769,20.8323,29.0406,27.4692,21.2852,27.8757,28.8254,46.0584,69.344,33.9276,41.5796,32.176,61.2168
2017-11-30,18.6751,25.9748,29.4287,22.314,26.379,55.0235,18.2312,31.6582,26.3943,28.9063,21.0522,29.0406,27.4692,21.3975,27.725,28.8185,45.1678,68.461,33.1061,41.1694,31.918,61.2775
2017-12-01,18.7411,26.3609,29.1704,22.2352,26.2518,54.7759,18.2595,31.7925,26.2728,28.7493,21.0786,28.8168,27.302,21.428,27.6514,28.7448,45.4111,68.388,33.3898,40.8488,31.421,61.0329
2017-12-04,18.617,26.217,29.2695,22.1219,26.2372,54.1966,18.2224,31.6033,26.3061,28.7315,21.0239,28.7754,27.373,21.3157,27.6065,28.6515,45.3225,68.633,33.9095,40.8847,31.532,60.8157
2017-12-05,18.584,26.1455,29.1452,22.0253,26.2615,54.3343,18.0937,31.4121,26.6423,28.7137,20.7278,28.6443,27.2602,21.3798,27.4855,28.6044,45.3225,68.871,33.8312,40.9106,31.604,60.6817
2017-12-06,18.5374,25.948,29.1015,21.8352,26.1741,54.1332,18.0157,31.4318,26.3865,28.688,20.543,28.5083,27.2252,21.163,26.9101,28.5631,44.6112,67.722,34.2438,39.9996,31.31,60.5614
2017-12-07,18.5277,26.0641,29.2335,21.8076,26.3285,54.4818,18.0157,31.3582,26.4747,28.8056,20.7454,28.7143,27.3186,21.1472,26.9338,28.6387,44.4043,67.668,33.4061,39.9389,31.89,60.7199
2017-12-08,18.584,26.1545,29.3394,21.9465,26.6693,54.7393,18.1366,31.5298,26.5061,28.9359,20.8421,28.9371,27.3895,21.3581,27.1123,28.8421,45.025,67.849,33.3707,40.6079,32.277,61.0427
2017-12-11,18.6267,26.1704,29.3209,21.9751,26.6606,54.9215,18.1366,31.5298,26.5619,29.0712,20.9115,28.9125,27.3808,21.5502,27.2994,28.9403,44.7284,68.005,33.4385,40.9564,32.451,61.1983
2017-12-12,18.7246,26.2081,29.2782,21.9997,26.5237,55.0235,18.0839,31.6033,26.6031,29.0712,20.7532,28.8168,27.3808,21.5502,27.1656,29.0228,44.5018,67.741,34.2935,40.5283,32.046,61.2775
2017-12-13,19.0029,26.2805,29.2869,22.2687,26.279,55.2434,18.0498,31.7288,26.8853,29.09,20.632,28.7912,27.373,21.6744,27.3966,29.1879,45.3481,68.834,33.13,41.4104,32.22,61.5143
2017-12-14,18.9544,26.1981,29.119,22.0086,25.9372,54.9859,17.9464,31.6837,26.9961,28.8974,20.5968,28.5398,27.0853,21.4468,27.2917,29.1142,45.0161,68.388,32.7718,41.0271,32.377,61.1728
2017-12-15,18.9787,26.0264,29.2433,22.0706,25.8352,55.0146,17.9981,31.7562,27.0617,28.9616,20.5,28.4994,27.1018,21.428,27.3289,29.0661,44.9974,68.406,33.1558,40.7961,32.541,61.1552
2017-12-18,19.1096,26.1981,29.6938,22.2431,26.2372,55.6741,18.1551,32.0553,27.0304,29.2835,21.2623,28.8523,27.4439,21.4379,27.411,29.3844,45.6998,68.77,33.5513,40.9992,32.726,61.8821
2017-12-19,19.0776,26.1704,29.6841,22.1632,26.2188,55.1097,18.2595,31.8925,26.7952,29.328,21.4383,28.9834,27.4255,21.3137,27.1267,29.3333,44.9905,68.338,33.4815,40.9106,32.816,61.6512
2017-12-20,19.0776,26.2815,29.42,22.2165,26.1236,55.1849,18.1805,31.6484,27.0137,29.168,21.448,29.0022,27.337,21.3216,27.2968,29.3274,44.8279,68.574,33.5245,40.805,32.945,61.5465
2017-12-21,19.2124,26.4979,29.4374,22.3416,26.2188,55.2216,18.1317,31.8464,27.1068,29.1344,21.6054,29.0978,27.4167,21.3798,27.2342,29.5199,44.2792,67.495,34.1378,41.5677,32.843,61.7657
2017-12-22,19.3045,26.5178,29.3753,22.4765,26.2867,55.482,18.1707,31.8464,27.2146,29.168,21.6757,28.9213,27.3992,21.3463,27.5202,29.6191,43.7797,68.076,34.1206,41.8136,33.157,61.9252
2017-12-26,19.3045,26.5982,29.3753,22.4588,26.3392,55.5088,18.1551,31.8111,27.2832,29.1818,21.667,28.9302,27.4255,21.3216,27.1809,29.6123,43.5187,67.824,34.5342,41.8136,33.278,61.9095
2017-12-27,19.4044,26.7084,29.4462,22.512,26.2372,55.4335,18.2849,32.02,27.4361,29.1729,21.6503,28.8681,27.4342,21.4044,27.2883,29.7292,44.0901,68.836,34.6383,41.5488,33.122,62.022
2017-12-28,19.4878,26.9268,29.42,22.6194,26.244,55.3048,18.3639,32.1543,27.6282,29.246,21.8008,28.8346,27.4692,21.4862,27.6505,29.8549,44.1531,70.158,34.8561,41.8942,32.992,62.0562
2017-12-29,19.4723,26.9446,29.3025,22.7357,26.0382,55.4078,18.4078,32.2003,27.7977,29.2549,21.7569,28.7902,27.4255,21.5039,27.8342,30.0317,44.8082,70.289,34.9765,41.9858,33.352,62.1003
2018-01-02,19.5974,27.1898,29.5161,22.9948,26.2003,55.7405,18.5307,32.3268,28.0427,29.402,22.1263,29.1066,27.4867,21.9286,28.2877,30.3068,45.7993,71.172,36.0378,43.4414,33.417,62.5601
2018-01-03,19.7234,27.2911,29.6675,23.1297,26.21,56.507,18.6438,32.4886,28.3132,29.4869,22.3833,29.15,27.6286,22.2006,28.5721,30.2577,45.7894,71.799,36.4801,43.8148,33.535,62.8614
2018-01-04,19.7991,27.4807,30.1559,23.1386,26.9713,57.2012,18.8282,32.6876,28.5562,29.799,22.8251,29.8351,28.066,22.4164,28.5644,30.3746,45.8623,71.284,36.7217,43.9591,33.685,63.5502
2018-01-05,19.9154,27.5809,30.4666,23.1997,27.2441,57.3577,19.0067,32.8425,28.9619,29.9748,22.8339,30.0372,28.3295,22.4164,28.7955,30.5092,46.3441,72.222,37.0408,44.1403,34.228,63.9053
2018-01-08,19.8078,27.4896,30.3763,23.1918,27.1937,57.6914,19.0467,32.7876,29.154,29.8908,22.6824,29.845,28.2342,22.4164,28.7184,30.4758,46.3441,72.297,36.8956,44.2946,34.204,63.8867
2018-01-09,19.833,27.4171,30.3686,23.2627,27.3218,57.7271,19.1599,32.7964,28.8845,29.9284,22.6589,29.8529,28.3839,22.4243,28.6804,30.5003,45.9904,72.007,36.61,44.1692,34.084,63.9562
2018-01-10,19.6643,27.1432,30.1025,23.1997,27.451,58.0964,19.1696,32.6523,28.8336,29.7891,22.8417,29.9682,28.2264,22.3829,28.4028,30.4669,44.9816,71.658,36.5851,44.212,33.934,63.8329
2018-01-11,19.7816,27.2821,30.2443,23.3347,27.853,58.4846,19.2476,32.7513,29.0119,29.9284,23.0274,30.3536,28.4179,22.574,28.5796,30.6585,45.1816,72.335,37.2662,44.5236,34.279,64.2741
2018-01-12,19.8922,27.3715,30.6258,23.4874,28.2977,58.6708,19.5374,33.0591,29.206,30.2789,23.301,30.7223,28.8048,22.6814,28.7955,31.1123,46.081,73.076,37.379,45.2783,34.334,64.9188
2018-01-16,19.7147,27.4807,30.6705,23.5041,28.3656,58.6708,19.6525,33.0689,29.0786,30.3846,23.3812,30.9333,28.8835,22.7159,28.8488,31.0701,46.9716,72.71,37.249,45.2883,33.778,64.8572
2018-01-17,19.8233,27.5442,30.7492,23.7553,28.5793,59.1422,19.6437,33.0954,29.2638,30.6759,23.5844,30.8889,28.9797,22.8214,29.1957,31.2214,47.4908,73.047,37.9244,46.1236,34.598,65.1937
2018-01-18,19.8417,27.4807,30.9278,23.5938,28.6404,58.6431,19.59,33.1679,29.1805,30.8043,23.5571,30.8041,28.9447,22.6657,29.4021,31.2214,47.8336,72.503,38.0104,46.4412,34.149,65.1135
2018-01-19,19.8825,27.4002,31.2735,23.7021,28.8259,59.0135,19.712,33.2856,29.5166,31.063,23.6812,30.9431,29.1119,22.8894,29.8557,31.2636,47.7095,72.87,38.4507,47.2138,34.608,65.4755
2018-01-22,19.9096,27.5084,31.4676,23.9071,29.1007,59.262,19.7744,33.3219,29.644,31.2289,23.991,31.3916,29.2879,22.9544,30.2255,31.5308,47.7725,72.081,38.5902,47.4786,34.858,65.812
2018-01-23,19.9503,27.572,31.6366,23.9534,29.0754,59.6245,19.8007,33.4669,29.694,31.1993,24.0252,31.4173,29.3063,23.0549,30.1096,31.5642,47.743,72.345,37.7515,48.2243,35.187,66.0224
2018-01-24,20.0677,27.6524,31.557,23.9258,29.0152,59.6413,19.9314,33.7385,29.9723,31.1716,24.0418,31.576,29.3316,23.3781,29.9784,31.7076,49.0177,73.076,40.0775,48.516,35.11,66.1378
2018-01-25,20.0085,27.4519,31.3356,23.9258,29.1531,59.3551,19.8875,33.811,30.1154,31.1272,23.8854,31.7081,29.2966,23.1968,30.0639,31.4974,48.6168,73.46,40.5103,47.8699,34.877,65.8825
2018-01-26,20.2616,27.564,31.5405,24.0598,29.46,59.7869,20.1412,34.1551,30.4025,31.3869,24.0692,31.8372,29.63,23.2618,30.1096,31.7577,49.1547,74.146,40.9248,49.1064,35.182,66.4646
2018-01-29,20.1181,27.3069,31.2472,23.711,29.1696,59.2789,20.0095,33.7924,30.3271,31.1173,23.8317,31.4616,29.3763,23.1702,29.8557,31.4237,48.472,73.761,40.111,48.061,34.933,65.8561
2018-01-30,19.9591,27.1352,30.9987,23.6578,28.7754,58.5223,19.8963,33.7297,29.9821,30.8764,23.5297,31.1363,29.1829,22.9406,29.4792,31.2725,47.8533,72.851,40.0431,47.2705,34.397,65.3092
2018-01-31,19.9765,27.162,31.0705,23.7918,28.8948,58.1905,19.9588,33.6405,30.0233,30.9514,23.6196,31.2852,29.2781,22.8214,29.7025,31.1546,48.2828,73.394,40.2848,47.8958,34.443,65.2192
2018-02-01,20.0677,27.0727,30.7948,23.5859,29.2289,58.4747,20.108,33.7297,29.9821,31.0907,23.8053,31.434,29.4278,22.8805,29.6247,31.1546,49.1458,72.372,40.3985,47.2048,33.879,65.407
2018-02-02,19.7671,26.3252,30.0501,23.2194,28.4006,57.6152,19.6339,33.0777,29.7361,30.4172,23.1505,30.538,28.6113,22.3927,29.0256,30.407,48.071,69.455,38.9609,46.4412,32.714,64.0804
2018-02-05,19.1028,25.5896,28.816,22.4844,27.1257,54.8898,18.9072,31.9837,29.0952,29.2193,22.1712,29.3087,27.373,21.7611,28.2573,28.959,46.0712,67.401,37.5786,45.3599,31.891,61.3969
2018-02-06,19.287,25.6988,29.7209,22.7967,28.1258,56.2218,19.1696,32.0288,29.6029,29.7723,22.6667,30.0047,28.1457,21.9099,28.55,29.5946,47.3095,70.037,39.0124,46.1674,33.157,62.6051
2018-02-07,18.8836,25.5092,29.2151,22.2608,27.7491,55.7227,19.0984,31.9464,29.1619,29.2638,22.4263,29.4221,27.6549,21.6202,28.0491,29.293,46.3992,66.782,37.8117,43.7062,32.308,61.9428
2018-02-08,18.3542,24.9266,28.2655,21.9298,26.9373,54.0659,18.6185,31.2769,28.4719,28.6239,21.6855,28.5714,26.9336,21.1984,27.0582,28.7507,45.0348,64.661,36.567,41.8773,31.715,60.3266
2018-02-09,18.5888,24.9702,28.4704,21.7711,27.1169,54.6115,18.7589,31.3494,28.6817,28.7285,21.7911,28.7025,26.9589,21.4556,27.6108,28.7409,45.7618,66.199,37.3197,41.941,32.696,60.5839
2018-02-12,18.8836,25.2809,28.8772,21.9475,27.3296,55.6741,18.9589,31.7386,29.1217,29.0613,22.1458,29.15,27.3895,21.5699,27.9044,29.068,46.017,67.072,37.8566,42.4587,32.862,61.5103
2018-02-13,18.9922,25.3008,28.8238,22.0913,27.1422,54.9908,18.9774,31.6121,29.1883,28.9873,22.1361,28.9302,27.3448,21.7443,28.0347,29.1172,46.1362,67.317,38.0543,42.4587,32.843,61.3254
2018-02-14,19.3287,25.6542,29.4627,22.5022,27.8772,55.8217,19.1794,32.317,29.6078,29.4869,22.3911,29.3432,27.9163,21.968,28.4874,29.6123,46.8347,69.304,39.0755,43.749,33.011,62.4114
2018-02-15,19.4723,25.817,29.4811,22.7623,27.9549,56.0911,19.3286,32.5984,29.8792,29.7891,22.4547,29.4487,28.1905,22.4006,29.0027,29.8883,47.4267,70.853,39.3506,44.886,33.231,62.7998
2018-02-16,19.3113,25.6988,29.5345,22.7357,28.0763,56.9516,19.3003,32.5346,29.9919,29.7723,22.3384,29.4665,28.242,22.3582,29.0493,29.8637,47.3637,71.049,39.3754,44.895,32.566,63.0835
2018-02-20,19.2609,25.5619,29.251,22.6371,27.5966,56.4892,19.0906,32.1101,29.889,29.6528,22.1107,29.362,28.0058,22.1779,28.6026,29.5455,46.7726,68.423,39.661,43.986,32.17,62.4906
2018-02-21,19.2124,25.5986,29.0462,22.6903,27.3646,55.9247,19.074,31.9651,29.6274,29.5679,22.0657,28.9578,27.9163,22.3661,28.5027,29.461,46.2436,68.245,39.6458,44.6322,32.03,62.1893
2018-02-22,19.3617,25.543,29.1879,22.6371,27.3053,56.1822,19.2233,32.0915,29.8616,29.5867,22.1165,29.292,28.103,22.3001,28.4189,29.5199,47.1726,68.226,40.0002,44.3594,31.882,62.517
2018-02-23,19.513,25.8716,29.4005,22.914,27.7491,57.0051,19.3286,32.2366,30.0056,29.8632,22.2152,29.4132,28.277,22.6814,28.9571,29.7704,47.0731,69.68,40.4138,45.1957,32.687,63.0121
2018-02-26,19.7234,25.9996,29.5345,23.2283,27.8267,57.7459,19.5198,32.4454,30.0899,30.0755,22.2787,29.6606,28.4529,22.8628,29.1492,29.9551,46.945,70.469,40.7519,45.7781,32.908,63.604
2018-02-27,19.4131,25.7524,28.984,23.1012,27.3393,56.9615,19.2389,32.0749,29.644,29.5482,22.0119,29.2033,27.9718,22.3336,28.5796,29.5022,45.9539,68.537,40.026,43.8317,32.188,62.6579
2018-02-28,19.1755,25.2621,28.7801,22.8795,27.1257,56.4614,19.1169,31.6033,29.4921,29.328,22.2504,28.8592,27.7861,22.1336,28.1727,29.068,45.3707,67.626,39.3248,42.9406,31.734,62.066
2018-03-01,19.0504,25.0993,28.2296,22.8953,27.0228,54.8235,19.0389,31.0406,29.3647,29.0426,22.1165,28.5793,27.5839,22.0518,28.2877,28.7507,45.6101,67.279,39.3152,42.9765,31.697,61.0251
2018-03-02,19.1096,24.9802,28.2296,22.914,26.9538,55.4434,19.1443,31.0955,29.6176,29.1433,22.0823,28.6167,27.5567,22.1779,28.4646,28.8156,45.553,67.824,39.4289,42.9765,31.864,61.3176
2018-03-05,19.1939,25.0536,28.6384,22.6549,26.8761,55.694,19.195,31.4318,29.6352,29.4781,22.2504,28.666,27.6102,22.0518,28.5196,29.0071,45.6998,67.495,39.7059,42.9665,31.9,61.6414
2018-03-06,19.3462,25.2164,28.8073,22.7889,27.4325,56.0346,19.4057,31.4847,29.6528,29.6973,22.5416,28.8168,27.7764,22.2341,28.8267,29.1506,46.017,69.876,39.982,43.303,31.465,62.0064
2018-03-07,19.2211,25.1171,29.0384,22.6194,27.6908,55.5642,19.3871,31.4043,29.5588,29.8829,22.6589,28.8592,27.9076,22.1592,28.8488,29.1427,45.9008,69.69,39.4452,43.1975,31.39,61.9878
2018-03-08,19.2434,25.2164,29.0025,22.9948,27.7743,55.9049,19.4847,31.4847,29.3735,29.9086,22.6032,28.7281,27.9436,22.1917,28.9333,29.1918,46.7007,69.465,38.9523,43.3598,31.484,62.1198
2018-03-09,19.5886,25.4705,29.0996,23.38,27.853,56.0435,19.5813,31.7474,29.8537,30.0478,22.7811,28.8779,28.0933,22.441,29.3574,29.403,47.1529,71.481,39.7661,44.5684,31.9,62.517
2018-03-12,19.5809,25.4537,29.2326,23.5327,27.853,56.101,19.6164,31.82,29.9125,30.0755,22.8065,28.9755,28.1098,22.6657,29.618,29.3618,47.3263,71.481,39.9648,44.669,32.17,62.5885
2018-03-13,19.3287,25.2442,28.7539,23.3169,27.7491,56.0089,19.4759,31.5661,29.8459,29.7802,22.5153,28.8592,27.9348,22.6154,29.6019,29.1172,47.144,71.097,39.5779,44.0418,32.123,62.1736
2018-03-14,19.4131,25.3256,28.886,23.2627,27.5966,56.2485,19.3091,31.62,29.7861,29.8089,22.4625,28.9134,28.032,22.6489,29.5867,29.1849,46.9086,71.678,39.5139,44.2946,32.086,62.3233
2018-03-15,19.2027,25.1896,28.9763,23.309,27.7491,56.3594,19.2564,31.6033,29.595,29.7891,22.3833,28.7025,28.0145,22.4499,29.6645,29.1594,46.2357,71.434,38.616,44.5684,31.753,62.2871
2018-03-16,19.1348,25.1539,28.9568,23.2627,27.853,56.1099,19.195,31.5582,29.5852,29.8731,22.3999,28.8779,28.0058,22.3582,29.579,29.2252,45.8446,71.556,38.573,44.7327,31.363,62.2431
2018-03-19,18.9845,25.0,28.7452,23.1741,27.7335,55.1572,19.0818,31.3945,29.5166,29.8089,22.613,28.737,27.8736,22.2006,29.3878,29.0337,45.29,70.215,38.2196,44.1692,30.857,61.7402
2018-03-20,18.9166,25.0893,28.7714,23.246,27.6461,55.4721,19.0467,31.3582,29.6685,29.7802,22.6824,28.597,27.7948,22.309,29.6019,28.9924,45.4732,71.153,37.975,44.7685,31.19,61.7305
2018-03-21,19.1096,25.4705,28.7976,23.1829,27.7413,55.5444,18.994,31.2769,29.9919,29.8089,22.8857,28.5349,27.8114,22.441,29.733,29.0759,46.8268,71.753,38.8911,44.5585,31.557,61.8283
2018-03-22,18.6228,24.9623,28.1335,22.5839,27.0587,55.0374,18.5921,30.6063,29.7273,29.163,22.2954,27.8597,27.234,21.968,29.0646,28.5464,46.1441,69.68,37.9664,42.85,30.791,60.6797
2018-03-23,18.3784,24.7161,27.7869,22.2263,27.0402,53.8817,18.4595,30.4073,29.5343,28.9241,22.224,27.7187,27.0124,21.5798,28.5332,28.4374,45.4082,67.382,37.9244,41.8036,30.485,60.0086
2018-03-26,18.7062,24.8898,28.3549,22.8164,27.3908,54.6492,18.7677,30.9239,29.9919,29.4494,22.7322,28.4393,27.548,21.968,29.5248,29.0248,46.5007,69.821,38.5023,43.4125,31.475,61.0857
2018-03-27,18.3454,24.7072,28.0335,22.5209,26.9373,54.7789,18.5658,30.6612,29.9312,29.1265,22.3648,28.0253,27.1611,21.8035,29.1254,28.7989,46.0436,68.452,37.484,42.7953,31.172,60.6357
2018-03-28,18.3542,24.6168,28.0082,22.3869,27.3296,55.3979,18.6799,30.9867,30.1076,29.3141,22.4547,28.3693,27.373,21.5936,28.996,29.0071,45.6623,69.267,37.6474,42.4229,31.126,60.9899
2018-03-29,18.5045,25.0536,28.4335,22.6371,27.5015,56.101,18.6965,31.1053,30.4711,29.4781,22.3911,28.5635,27.5839,22.1188,29.4724,29.1339,46.8347,70.777,38.8042,42.9585,31.557,61.5465
2018-04-02,18.1854,24.6982,28.0082,22.3504,27.0898,54.973,18.4692,30.6887,30.1673,29.0979,22.1107,28.2283,27.2146,21.7443,28.7878,28.8224,45.5904,69.586,38.1909,42.0237,31.27,60.6964
2018-04-03,18.3959,24.8541,28.1859,22.5652,27.5277,55.6642,18.5561,30.6524,30.3516,29.3368,22.269,28.3417,27.4439,21.8941,29.1644,29.0592,46.6091,70.881,37.8795,42.6758,31.817,61.0857
2018-04-04,18.5219,24.9355,28.2383,22.5741,27.6374,55.7227,18.478,30.6436,30.133,29.3744,22.3745,28.3792,27.5917,21.6527,29.2795,29.3686,47.8336,69.971,37.8642,42.6419,31.734,61.298
2018-04-05,18.5394,25.272,28.5859,22.5928,27.9297,56.0,18.6009,30.7612,30.0899,29.5768,22.6032,28.666,27.8648,21.7956,29.3793,29.6545,47.8996,70.102,38.1145,42.7315,32.02,61.7041
2018-04-06,18.3289,25.0,28.4782,22.2972,27.8598,55.1196,18.4595,30.6788,29.7704,29.4494,22.3569,28.5714,27.7861,21.7956,28.8183,29.57,47.5814,68.638,37.5433,41.8036,31.65,61.298
2018-04-09,18.5394,25.1727,28.6733,22.5209,28.1773,55.6108,18.6341,30.9612,30.0056,29.7072,22.0461,28.8779,28.0515,21.9937,29.0027,29.7793,47.4533,69.304,36.2986,42.3124,31.946,61.8019
2018-04-10,18.8749,25.4259,29.0724,22.8352,28.5026,55.9148,18.7755,31.2033,30.5035,30.0656,22.3481,29.1411,28.3567,22.2676,29.3793,30.2321,48.1262,70.074,37.0226,43.6495,32.206,62.4642
2018-04-11,18.7488,25.4626,28.8957,23.0667,28.255,55.7761,18.5834,30.9612,30.7465,29.9471,22.1546,29.08,28.2264,22.309,29.3328,30.182,48.2001,69.586,37.5347,43.7062,32.151,62.2255
2018-04-12,18.807,25.4626,29.1083,23.1199,28.52,55.684,18.6331,31.0955,30.6632,30.1298,22.4723,29.0899,28.3567,22.2587,29.3108,30.3923,48.5537,69.69,37.4047,43.8685,32.299,62.4642
2018-04-13,18.807,25.409,29.1879,22.9425,28.6055,55.684,18.6614,31.1494,30.428,30.1496,22.4547,29.1934,28.3926,22.4006,29.1103,30.4149,48.9714,69.736,36.6874,43.2861,32.077,62.5249
2018-04-16,18.8924,25.5182,29.1976,22.7179,28.7414,55.8405,18.6438,31.2131,30.6044,30.2503,22.5514,29.4132,28.5404,22.441,29.249,30.3402,48.8641,69.999,36.2126,42.7505,32.243,62.6227
2018-04-17,18.9166,25.671,29.553,22.7179,29.0502,56.0534,18.838,31.3759,30.6044,30.4448,22.5592,29.4842,28.7435,22.5159,28.8953,30.4021,49.2355,70.309,36.844,42.7674,32.281,62.9074
2018-04-18,19.0272,25.8001,29.6054,22.8795,29.2124,56.4337,18.8819,31.3847,30.6309,30.4646,22.6746,29.6784,28.8573,22.913,29.0493,30.6084,49.1911,71.134,37.9063,42.6658,32.281,63.2312
2018-04-19,18.8245,25.5986,29.4549,22.8164,29.1968,56.2218,18.7589,31.2494,30.6475,30.0024,22.7723,29.6606,28.866,23.0224,28.7489,30.4905,47.7528,70.721,37.6999,42.8132,31.928,62.9954
2018-04-20,18.6305,25.4904,29.251,22.6903,29.0754,56.1099,18.6009,31.0955,30.2261,29.799,22.6667,29.5355,28.7435,22.8805,28.2725,30.407,47.4612,69.906,37.3197,42.2138,31.864,62.7567
2018-04-23,18.6393,25.3991,29.1442,22.6549,29.2046,56.0346,18.5561,31.0318,30.0321,29.7723,22.6746,29.5286,28.691,22.7889,28.0423,30.3923,46.4643,69.53,36.8354,42.1859,31.817,62.6775
2018-04-24,18.6393,25.3445,28.8957,22.7091,29.092,55.8306,18.439,30.8328,29.7704,29.6973,22.6912,29.1865,28.6113,22.7159,27.5261,30.3333,46.3273,68.723,36.652,42.7136,31.762,62.4212
2018-04-25,18.6053,25.3613,28.7452,22.6549,28.9036,56.0089,18.4078,30.7337,29.6528,29.5867,22.3481,29.2033,28.5239,22.7317,27.6108,30.2577,46.3716,68.761,36.3502,42.3592,31.622,62.3145
2018-04-26,18.6974,25.5341,28.8597,22.6815,29.024,56.3495,18.3297,30.9063,29.9223,29.7338,22.2954,29.1589,28.6376,22.9051,27.7267,30.4905,46.5992,70.543,37.0685,42.5503,32.02,62.6227
2018-04-27,18.807,25.6442,28.9763,22.7721,28.8443,56.1921,18.3112,30.9612,29.9635,29.8178,22.4576,29.292,28.796,23.0125,27.8875,30.4669,46.9716,71.379,37.2328,42.623,32.317,62.6843
2018-04-30,18.648,25.5718,28.8073,22.9948,28.7171,56.0614,18.2224,30.8063,29.5588,29.6232,22.2592,29.22,28.7076,23.1052,27.9044,30.3923,46.9086,70.918,36.5765,42.6758,32.317,62.4828
2018-05-01,18.7401,25.5718,28.7005,22.9869,28.588,56.0188,18.1707,30.6975,29.2814,29.4682,22.1458,29.0268,28.6113,23.047,27.7876,30.24,46.281,70.543,36.1171,42.633,32.215,62.2617
2018-05-02,18.9001,25.5341,28.9763,22.9948,28.8181,55.684,18.0664,30.67,29.2403,29.3517,22.0217,29.2387,28.5929,23.0549,27.5964,30.0828,45.5441,69.718,35.521,42.5135,31.873,62.2333
2018-05-03,19.0776,25.5519,28.9928,22.9238,28.8948,55.7405,18.0664,30.7965,29.3402,29.2736,22.2787,29.3087,28.7435,22.9879,27.4737,30.1624,44.89,69.859,35.2172,42.2397,31.772,62.428
2018-05-04,19.1028,25.7356,29.1442,22.8795,29.0754,56.1455,18.0927,30.8328,29.4167,29.4682,22.0119,29.3886,28.7076,22.8726,27.7267,30.24,44.3541,69.718,35.2354,42.3213,31.66,62.6491
2018-05-07,19.001,25.809,29.2685,22.6105,29.092,56.2119,18.0391,31.0239,28.8924,29.3833,22.1107,29.3344,28.6026,22.6401,27.6269,30.2655,43.2537,68.92,34.6718,42.0933,31.669,62.6579
2018-05-08,18.9166,25.7812,29.1627,22.9425,28.6812,56.3862,18.1269,30.969,29.0884,29.4583,21.8712,29.3087,28.5141,22.5987,27.8654,30.2488,43.2172,68.808,34.6813,42.7136,31.567,62.6677
2018-05-09,19.001,26.0532,29.1976,23.0568,28.6735,55.9049,18.1269,31.0778,27.3342,29.4297,22.0745,29.4931,28.5501,22.4745,27.9417,30.7263,42.9995,68.846,35.0013,43.1228,31.632,62.8193
2018-05-10,19.2279,26.3987,29.4627,23.3268,28.5793,56.2307,18.1551,31.0955,27.8144,29.643,22.2592,29.7385,28.8145,22.7889,28.495,30.7852,44.1433,70.356,36.1944,43.6674,31.762,63.2234
2018-05-11,19.2027,26.3798,29.42,23.5859,28.69,56.6546,18.1366,31.2229,27.587,29.6045,22.4185,29.8164,28.8475,22.9544,28.6643,30.8265,43.6999,70.328,35.3978,43.7958,31.586,63.3917
2018-05-14,19.2434,26.5247,29.3656,23.711,28.7249,56.9695,18.1025,31.2416,29.1717,29.7802,22.2954,29.7651,28.866,22.7652,28.8098,30.8854,43.0803,69.886,35.1494,44.222,31.344,63.5061
2018-05-15,19.0097,26.4364,29.153,23.4342,28.5705,56.3862,17.8996,31.1229,29.1883,29.5679,22.1165,29.4398,28.6638,22.3582,28.2953,30.8039,42.6892,68.413,34.7081,43.4762,30.875,63.0453
2018-05-16,19.1852,26.5714,29.1258,23.4785,27.9122,56.5525,17.9259,31.1778,29.451,29.5867,21.9328,29.0534,28.6463,22.6154,28.649,30.9188,42.9719,69.09,35.0883,44.1961,31.263,63.1344
2018-05-17,19.2124,26.6538,29.2947,23.1563,27.7161,56.5436,17.9435,31.168,29.2138,29.5057,21.8888,29.1687,28.7785,22.5642,28.3038,31.0868,42.0991,68.584,33.791,43.4613,30.857,63.2312
2018-05-18,19.0776,26.489,29.1792,23.1386,27.3548,56.405,17.9162,31.1131,28.9688,29.4583,21.7666,28.8444,28.7251,22.3582,28.1963,30.9689,41.4095,68.469,33.1157,43.5509,30.449,63.0033
2018-05-21,19.32,26.7352,29.4103,23.6489,27.3296,56.4704,18.0059,31.2671,29.2138,29.7891,21.879,28.7459,28.937,22.6243,28.6177,31.2135,41.2528,68.873,33.193,43.9054,30.263,63.4014
