Date,SPY,IWM,QQQ,EFA,EEM,AGG,TLT,TIP,LQD,HYG,GLD,SLV,USO,DBA,DBC,VNQ,IYR,UUP,FXE,FXY
2021-01-05,349.63,192.758,303.886,71.3729,48.5253,116.574,137.648,123.22,134.895,84.9961,182.87,25.67,33.94,16.2,15.03,78.1895,79.4105,22.4752,115.44,91.92
2021-01-06,351.715,200.626,299.681,72.1917,48.1158,116.006,134.831,122.873,133.81,84.8393,179.9,25.34,34.11,16.13,15.05,78.3213,79.373,22.4473,115.74,91.65
2021-01-07,356.943,204.218,306.934,72.269,48.571,115.887,133.645,122.804,133.791,85.0833,179.48,25.26,34.53,16.12,15.12,78.17,79.3631,22.5777,115.18,90.94
2021-01-08,358.97,203.772,310.877,72.9431,49.8549,115.758,133.211,122.309,133.692,85.2094,173.34,23.51,35.43,16.14,15.24,78.9308,80.1314,22.615,114.8,90.82
2021-01-11,356.561,203.593,306.385,71.9902,49.1818,115.568,132.99,122.051,133.115,84.7529,173.0,23.21,35.26,16.02,15.13,77.8848,78.9993,22.7548,114.09,90.62
2021-01-12,356.635,207.235,305.895,72.3169,49.6637,115.668,132.883,122.21,133.403,84.8581,174.12,23.72,35.9,16.27,15.42,78.0657,78.9697,22.6336,114.59,91.0082
2021-01-13,357.592,205.756,307.964,72.2201,49.7735,116.026,134.389,122.487,134.428,85.1121,173.37,23.44,35.8,16.33,15.38,79.0163,79.9391,22.7081,114.1,90.87
2021-01-14,356.34,209.875,306.317,72.7983,50.2386,115.807,133.122,122.546,133.86,85.0933,173.28,23.71,36.24,16.51,15.52,79.4822,80.2843,22.6616,114.19,91.02
2021-01-15,353.745,206.729,303.886,71.6624,49.5279,115.917,133.653,122.685,134.06,84.9563,171.13,22.95,35.34,16.56,15.3,80.3935,81.1964,22.8107,113.38,90.9
2021-01-19,356.522,209.398,308.318,72.1819,50.3477,116.076,134.087,122.972,134.288,85.1995,172.58,23.38,35.75,16.52,15.35,80.1664,80.9755,22.7454,113.86,90.88
